id,filename
60074,Community Pom - Omoide o Dakishimete (Japan)
60105,Delta Force Urban Warfare (France)
60142,Gionbana 2 - Kanazawa Bunko-hen (Japan)
60143,"Famires, The - Shijou Saikyou no Menu (Japan)"
60144,DX Nippon Tokkyuu Ryokou Game - Let's Travel in Japan (Japan) (Rev 1)
60279,Dave Mirra Freestyle BMX (Europe) (Demo)
60283,Irem Arcade Classics (Japan)
60329,Kaeru no Ehon - Nakushita Kioku o Motomete (Japan)
60334,Tokyo Game Show '98 Autumn - Sunsoft Shinsaku Title Taikenban (Japan)
60391,Wizardry - Dimguil (Japan) (Rev 1)
60460,Dotchi Mecha! (Japan)
60565,International Superstar Soccer Pro (Europe) (Demo)
60611,Kids Station - Kuma no Pooh-san - Mori no Tomodachi (Japan) (Controller Set)
60635,Himitsu Kessha Q (Japan)
60645,Planet Dob (Japan) (Demo)
60646,Marvel vs. Capcom - Clash of Super Heroes - EX Edition (Japan) (Demo)
60647,Jumping Flash! (Japan) (Demo)
60648,Densha de Go! (Japan) (Demo)
60649,Acid (Japan) (Demo)
60650,Formula Karts - Special Edition (Europe) (Demo)
60658,Colin McRae Rally (Italy) (Rev 1)
60659,Hyper PlayStation Re-mix 1999 No. 10 (Japan)
60660,Hyper PlayStation Re-mix 1999 No. 11 (Japan)
60661,Hyper PlayStation Re-mix 1999 No. 12 (Japan)
60669,Play It (Europe)
60713,Hyper PlayStation Re-mix No. 7 (Japan) (Disc 1)
60714,Hyper PlayStation Re-mix No. 7 (Japan) (Disc 2)
60715,Hyper PlayStation Re-mix No. 10 (Japan)
60716,Hanabi - Fantast (Japan) (Demo)
60718,Hyper PlayStation Re-mix No. 8 (Japan)
60719,Guilty Gear (Japan) (Taikenban)
60743,Groove Jigoku V - SweepStation Version (Japan)
60748,Fuuun Gokuu Ninden (Japan)
60789,Tokimeki Memorial 2 Substories - Memories Ringing On (Japan) (Disc 1)
60791,Tokimeki Memorial 2 Substories - Memories Ringing On (Japan) (Disc 2)
60796,Tobaku Mokushiroku Kaiji (Japan)
60797,Jikki Pachi-Slot Tettei Kouryaku - Yamasa Collection (Japan)
60852,Kaeru no Ehon - Nakushita Kioku o Motomete (Japan) (Demo)
60887,SuperLite 1500 Series - Densetsu-juu no Ana - Monster Complete World Ver. 2 (Japan)
60902,MediEvil (Europe) (Beta) (1998-07-09) (v0.35)
60903,SuperLite 3in1 Series - Tsuri-shuu (Japan)
60905,Lunatic Dawn - Odyssey (Japan)
60915,Morita Kazurou no Mahjong (Japan)
60944,MediEvil (Europe) (Beta) (1998-07-14) (v0.36)
60945,MediEvil (Europe) (Beta) (1998-07-24) (v0.39)
60946,MediEvil (Europe) (Beta) (1998-07-22) (v0.40)
60947,MediEvil (Europe) (Beta) (1998-07-31) (v0.44a)
60948,MediEvil (Europe) (Beta) (1998-07-30) (v0.41)
60949,MediEvil (Europe) (Beta) (1998-07-30) (v0.41B)
60950,MediEvil (Europe) (Beta) (1998-07-31) (v0.41C)
60954,Saikyou no Shougi (Japan)
61002,Heiwa Parlor! Pro - Inakappe Taishou Special (Japan)
61034,Mobile Tomodachi (Japan)
61072,Destrega (Japan) (Demo)
61073,Fuujin Ryouiki Eretzvaju (Japan) (Demo)
61082,SuperLite 1500 Series - Carnage Heart EZ (Easy Zapping) (Japan)
61087,Blood Omen - Legacy of Kain (USA) (Beta) (1996-07-15)
61088,Blood Omen - Legacy of Kain (USA) (Beta) (1996-07-12)
61092,MediEvil (Europe) (Beta) (1998-07-22) (v0.38)
61117,SuperLite 1500 Series - Carnage Heart (Japan)
61119,Family Shougi 2 (Japan)
61143,MGG - Manic Game Girl (Korea)
61145,GRV 2000 (Japan)
61153,MediEvil (Europe) (Beta) (1998-07-31) (v0.41D)
61167,MTV Sports - Snowboarding (Europe) (Demo)
61170,Senryaku Shougi (Japan)
61178,Driver (Europe) (Demo)
61236,Family Igo 2 (Japan)
61306,Simple 1500 Series Vol. 89 - The Power Shovel ni Norou!! (Japan)
61311,Anna Kournikova's Smash Court Tennis (Europe)
61313,Front Mission 3 (Europe) (Beta) (2000-06-16)
61321,SuperLite 1500 Series - Wizard's Harmony (Japan)
61355,Oasis Road (Japan)
61356,Clock Tower - Ghost Head (Japan) (Demo)
61357,Dioramos (Japan) (Demo)
61358,Kamen Rider (Japan) (Demo)
61359,Dirt Champ Motocross No. 1 (Japan) (Demo)
61360,X Games Pro Boarder (Japan) (Demo)
61361,Eurasia Express Satsujin Jiken (Japan) (Demo)
61401,Meitantei Conan - 3-nin no Meisuiri (Japan) (Demo)
61402,Soukou Kihei Votoms - Lightning Slash (Japan) (Demo)
61403,StarSweep (Japan) (Demo 2)
61407,Taiken Bandai Vol. 2 (Japan)
61409,Ultraman - Fighting Evolution (Japan) (Demo)
61436,Ninpuu Sentai Hurricanger (Japan)
61503,Logic Puzzle Rainbow Town (Japan)
61504,Wild 9 (Europe) (Demo)
61515,Ginga Ojousama Densetsu Yuna - Final Edition (Japan)
61560,SeaBass Fishing 2 (Japan)
61599,Taikyoku Igo - Shinzui Gosennin - Nigou (Japan)
61773,Chill (Europe) (Demo)
61783,Wai Wai Kusa Yakyuu (Japan)
61815,Wedding Peach - Doki Doki Oironaoshi (Japan)
61830,Lode Runner Extra (Japan)
61831,Yuuyami Doori Tankentai (Japan)
61832,Toaplan Shooting Battle 1 (Japan)
61863,Morita Kazurou no Shougi Doujou (Japan)
61864,"Mental Wealth - ECTS '99 Demo Disc (UK) (En,Fr,De,Es,It)"
61886,Densha Daisuki - Plarail ga Ippai (Japan)
61887,Gekisou Tomarunner (Japan)
61897,Disruptor (Europe) (Demo)
61914,Blockbuster Playstation Challenge (Europe)
61915,"V2000 (Europe) (En,Fr,De,Es,It) (Demo)"
61916,Tank Racer (Europe) (Demo)
61917,Atari Demo Disk (Europe)
61918,Championship Motocross featuring Ricky Carmichael (Europe) (Demo)
61919,Codemasters Demo Disk (Europe)
61921,Family 1500 Series - Mahjong (Japan)
61971,Click Manga - Dynamic Robot Taisen 2 - Kyoufu! Akuma Zoku Fukkatsu (Japan)
61999,Curiosity Kills the Cat Koukishin wa Neko o Korosu ka (Japan)
62009,Colorful Logic 3 (Japan)
62029,Disneys Tarzan (Norway)
62034,Mr. Prospector - Horiate-kun (Japan)
62043,Arthur to Astaroth no Nazo Makaimura - Incredible Toons (Japan)
62044,Mirano no Arbeit Collection (Japan)
62045,Omise de Tenshu (Japan)
62046,AI Shougi Selection (Japan)
62047,Arcade Hits - Magical Drop (Japan)
62048,Kimi ni Steady (Japan)
62049,Soukou Kihei Votoms - Lightning Slash (Japan) (Limited Edition)
62050,WWF WrestleMania - The Arcade Game (Japan)
62060,Family Diamond (Japan)
62064,Kids Station - Hello Kitty no Ouchi e Oide yo! (Japan)
62065,Battle Athletess - Daiundoukai Alternative (Japan) (Major Wave)
62066,Gakuen Sentai Solblast (Japan)
62067,Kowai Shashin - Shinrei Shashin Kitan (Japan)
62078,Kids Station - Soreike! Anpanman 3 - Sugoroku Anpanman (Japan)
62162,Kids Station - Hello Kitty to Album Nikki o Tsukurimasho! (Japan)
62163,"Shin Megami Tensei - Devil Children - Kuro no Sho, Aka no Sho (Japan)"
62164,Zipangu-jima - Unmei wa Saikoro ga Kimeru! (Japan) (Major Wave)
62165,Kids Station - Oja Majo DoReMi - Maho-dou Dance Carnival! (Japan)
62166,This Is Football 2 (Netherlands) (Demo)
62167,"Viva Football (Europe) (En,Fr,De,Es,It,Pt) (Rev 1)"
62168,Magical Drop F - Daibouken mo Rakujanai! (Japan) (Major Wave)
62178,Ultima Underworld - The Stygian Abyss (Japan)
62179,Legend of Legaia (USA) (Beta) (1998-11-16)
62201,Eberouge Special - Koi to Mahou no Gakuen Seikatsu (Japan)
62228,Ray-Ray CD-ROM (Japan)
62230,SD Gundam - GGeneration-F (Japan) (Disc 4) (Premium Disc) (Limited Edition)
62252,This Is Football 2 (Belgium)
62271,Chibi Chara Game - Ginga Eiyuu Densetsu (Japan) (Disc 1) (Go! Go! Casino) (Shokai Tokuten Yan Genteiban)
62272,Chibi Chara Game - Ginga Eiyuu Densetsu (Japan) (Disc 2) (Let's Surogoku) (Shokai Tokuten Yan Genteiban)
62273,Kids Station - Bishoujo Senshi Sailor Moon World - Chibiusa to Tanoshii Mainichi (Japan)
62296,Derby Jockey 2001 (Japan)
62297,AI Shougi (Japan)
62305,Soumatou (Japan) (Demo)
62352,Kimero!! Hero Gakuen - Eiyuu ni Kotae Nashi (Japan)
62353,Kita Denshi - Virtua Pachi-Slot (Japan)
62371,Densha de Go! 2 (Japan) (Demo 1)
62372,Kids Station - Bishoujo Senshi Sailor Moon World - Chibiusa to Tanoshii Mainichi (Japan) (Controller Set)
62373,Shake Kids (Japan)
62390,Memory Card Data Book Vol. 4 (Japan)
62415,Farland Saga - Toki no Michishirube (Japan)
62436,"Adventure of Little Ralph, The (Japan) (Demo)"
62463,Morita Kazurou no Reversi (Japan)
62464,Capcom vs. SNK - Millennium Fight 2000 Pro (Japan) (Demo)
62465,Fighting Illusion - K-1 Grand Prix '98 (Japan) (Demo)
62466,Front Mission 3 (Japan) (Demo)
62467,Goo-Cho de Park - Theme Park Monogatari (Japan) (Demo)
62468,Strider Hiryuu 1 & 2 (Japan) (Demo)
62470,Kids Station - Barbapapa (Japan) (Controller Set)
62485,NCAA GameBreaker 2000 (USA) (Demo)
62507,Ooumi Nobunaga Den - Geten II (Japan)
62514,Sangokushi VI with Power-Up Kit (Japan)
62521,Super Robot Shooting (Japan) (Genteiban)
62550,Tenka Touitsu (Japan) (Rev 1)
62592,Kids Station - Ugoku Tomica Zukan (Japan)
62593,Puzzle Mania (Japan)
62609,Derby Stallion Magazine Furoku CD-ROM Vol. 12 (Japan)
62610,Derby Stallion Magazine Furoku CD-ROM Vol. 9 (Japan)
62613,Tower Dream 2 (Japan)
62614,Chou Jiryoku Senshi Microman - Generation 2000 (Japan)
62618,Summon Night 2 (Japan) (Disc 1) (Rev 1)
62622,Dai-2-ji Super Robot Taisen (Japan)
62646,Mahoutsukai ni Naru Houhou (Japan)
62664,Sydney 2000 (Australia)
62666,Kuma no Pooh-tarou - Sora wa Pink da! Zen'in Shuugou!! (Japan)
62694,This Is Football 2 (Italy) (Demo)
62695,Kimagure My Baby - Musume no Sugoroku Seichouki (Japan)
62697,Murakoshi Seikai no Bakuchou Nihon Rettou (Japan) (Demo)
62699,Fun! Fun! Pingu - Youkoso! Nankyoku e (Japan) (Demo)
62723,Dance! Dance! Dance! (Japan) (Demo)
62766,Kattobi Tune (Japan) (Demo)
62767,Mobile Suit Gundam - Char's Counter Attack (Japan) (Demo)
62808,EGWord Ver 2.00 (Japan)
62852,Yuuyami Doori Tankentai (Japan) (Demo)
62853,Rami-chan no Ooedo Sugoroku - Keiou Yuugekitai Gaiden (Japan)
62886,Rescue Shot Bubibo & Biohazard - Gun Survivor - GunCon Taiou Shooting Taikenban (Japan)
62887,"Discworld Noir (Europe) (En,Es,It) (Demo)"
62889,Asuka 120% Special - Burning Fest. Special (Japan)
62929,Disney-Pixar Sma-kryp (Norway)
63089,Bishoujo Senshi Sailor Moon SuperS - Shin Shuyaku Soudatsusen (Japan)
63184,Kuubo Senki (Japan)
63185,Summon Night (Japan) (Demo)
63219,Dynamite Soccer 98 (Japan) (Demo)
63231,GI Jockey (Japan) (Demo)
63234,"Legend of Dragoon, The (Japan) (Demo 3)"
63235,Omega Boost (Japan) (Demo)
63258,Hissatsu Pachinko Station 7 - CR Chumy House XL & CR Battle Hero V & Fine Play (Japan)
63259,Bishoujo Hanafuda Kikou - Michinoku Hitou Koi Monogatari (Japan)
63290,Michinoku Hitou Koi Monogatari Kai (Japan)
63346,Love Game's - Wai Wai Tennis Plus (Japan)
63347,Koguma-chan no Daibouken (Japan)
63348,Hacha Mecha Pon! (Japan)
63349,Myaon o Sagase (Japan)
63350,Kids Station - Basic Soft (Japan)
63367,Compilation 04 (Australia)
63372,Kids Station - LEGO no Sekai (Japan)
63373,Shin Theme Park (Japan) (Rev 1)
63407,"Sheep, Dog 'n' Wolf - Interactive Demo (Europe) (En,Fr,De,Es,It,Nl)"
63416,3Xtreme (USA) (Demo)
63417,"Bugs Bunny - Lost in Time (USA) (En,Fr,Es) (Demo)"
63419,Codebreaker D.J. (USA) (Unl)
63420,Galerians (USA) (Demo)
63421,PlayStation Demo Disc Ver. 1.15 (USA)
63422,"Best of PlayStation Underground Year One, The (USA)"
63423,Tony Hawk's Pro Skater 2 (USA) (Demo)
63430,Hyouryuuki - The Reportage Beyond the Sea (Japan)
63478,This Is Football 2 (UK) (Demo)
63487,Exciting Bass 2 (Japan)
63515,Gekiretsu Pachinkers (Japan)
63528,SuperLite 3in1 Series - Suudoku-shuu (Japan)
63531,Oyaji no Jikan - Nee-chan Mahjong de Shoubu ya! (Japan)
63533,Mahjong Station Mazin (Japan)
63544,Castlevania - Symphony of the Night (Asia)
63545,International Superstar Soccer Pro '98 (Asia)
63546,ISS Pro Evolution (Asia)
63551,"Sanguozhi IV (Asia) (En,Zh)"
63552,Sanguozhi V (Asia)
63563,Holiday Special (Japan)
63565,XI [sai] (Japan) (Demo 2)
63566,Indy 500 (Japan) (Demo)
63611,Memorial Series - Sunsoft Vol. 6 (Japan)
63627,No Fear Downhill Mountain Biking (Europe) (Demo)
63643,Shediao Yingxiongzhuan (Asia)
63650,Saikyou Ginsei Mahjong (Japan)
63724,Shinobi no Roku (Japan)
63753,Nishijin Pachinko Tengoku Vol. 3 (Japan)
63779,Rurouni Kenshin - Meiji Kenkaku Romantan - Juuyuushi Inbou-hen (Japan) (Demo)
63780,Uki Uki Tsuri Tengoku - Gyoshin Densetsu o Oe (Japan)
63789,Ultraman Zearth (Japan)
63793,"Kids Station - Kuma no Pooh-san - Mori no Nakama to 1, 2, 3 (Japan) (Controller Set)"
63802,Next King - Koi no Sennen Oukoku (Japan) (Genteiban)
63806,Street Fighter Alpha 2 (USA) (Rev 1)
63889,Hokuto no Ken (Japan)
63892,Murakoshi Seikai no Bakuchou Nihon Rettou 2 (Japan)
63917,Kids Station - Yancharu Moncha (Japan)
63918,Farland Story - Yottsu no Fuuin (Japan)
63974,Spider-Man 2 - Enter - Electro (Europe)
63982,Pandemonium! (USA) (Rev 1)
64057,AI Shougi 2 Deluxe (Japan)
64061,Dave Mirra Freestyle BMX (USA)
64083,Kids Station - Hello Kitty no Oshaberi ABC (Japan)
64097,Click Manga - Click no Hi (Japan)
64127,Amerzone - O Testamento do Explorador (Portugal) (Disc 1)
64128,Amerzone - O Testamento do Explorador (Portugal) (Disc 2)
64130,Sentimental Graffiti (Japan)
64148,Global Domination (France)
64150,M6 PlayStation - Best of '99 Vol. 1 (France)
64175,Yoshimura Shougi (Japan)
64176,Pub Demo 04 (Europe)
64177,Pub Demo 03 (Europe)
64179,Cross Tantei Monogatari 1 - Kouhen (Japan)
64269,Dragon Money (Japan)
64312,Suikoden (Asia)
64314,Laser Clean (USA) (Unl)
64315,Jackie Chan Stuntmaster (Europe) (Recalled)
64335,Esto Es Futbol 2 (Spain) (Demo)
64338,Emmyrea (Japan)
64364,Sekai Saikyou Ginsei Igo (Japan)
64452,PlayStation Power (Spain) (Virgin Interactive)
64499,"Formula One 99 (Europe) (En,Fr,De,It) (Beta) (1999-09-09)"
64544,"Kids Station - Mickey & Minnie no Magical Kitchen (Japan) (En,Ja) (Controller Set)"
64624,Striker 96 (Europe) (Rev 1)
64634,Xploder CD9000 Version 1 (USA) (Unl)
64636,Toushinden - Card Quest (Japan)
64639,Yuukyuu Gensoukyoku (Japan)
64640,Yuukyuu Gensoukyoku 3 - Perpetual Blue - Visual Collection (Japan)
64671,Minna no Kanji Kyoushitsu - Chousen! Kanji Kentei (Japan)
64715,LEGO Island 2 - The Brickster's Revenge (Portugal)
64731,Laser Clean (Europe) (Unl)
64744,"Harry Potter and the Philosopher's Stone (Canada) (En,Fr,De)"
64745,Toys R Us Summer Demo Disc (USA)
64779,Pocket PowerStation PlayStation Cheats CD (UK) (Unl) (2001-02-19)
64780,GameShark CDX (USA) (Unl) (v4.11A)
64845,Funky Boxers (Japan)
64924,"Redeemer, The (Europe) (Unl)"
64967,Kanazawa Shougi - Tsuki (Japan)
64969,"Cha Cha Special 04-99 Demo (Belgium, Netherlands) (En,Fr,Nl)"
64970,Warzone 2100 (UK) (Demo)
64971,"Swagman (Europe) (En,Fr,De) (Demo)"
64975,Discworld (Japan)
65041,Nissan Presents - Over Drivin' - Skyline Memorial (Japan) (Demo)
65129,Thrustmaster Cheatcode S Version 1.00 (Europe) (Cheat Code Disc) (Unl)
65148,Tech PlayStation 97-4 (Japan)
65149,Tech PlayStation Vol. 1 (Japan)
65180,History of Kita Denshi (Japan)
65275,Sangokushi Returns (Japan)
65355,Love Game's - Wai Wai Tennis (Japan) (Demo)
65386,Play de Oboeru Series 6 - Play de Oboeru Kanji Kentei Deruderu 1100 (Japan) (Shotenban)
65391,Misaki Aggressive! (Japan)
65397,Heiwa Parlor! Pro - Tsunatori Special (Japan)
65419,Super Robot Taisen EX (Japan)
65478,Sony Computer Entertainment Hyper Fan Book (Japan)
65494,Heiwa Pachinko Daisuki (Japan)
65536,Memory Card Data Book Vol. 1 (Japan)
65553,Heiwa Pachinko Graffiti Vol. 2 (Japan)
65560,G Darius (Japan) (Demo)
65575,PSi - PlayStation Interactive Magazine - WWF SmackDown! (UK) (Unl)
65576,Equalizer CDX Version 3.4 (Europe) (Unl)
65577,Equalizer Game Wizard for Harry Potter and the Philosopher's Stone (UK) (Unl)
65654,Linda^3 Again (Japan)
65743,Famitsu Wave 10gatsu-gou Vol. 15 (Japan)
65759,Hissatsu Pachinko Station SP3 (Japan)
65776,Kids Station - Kuma no Pooh-san - Mori no Kyoushitsu (Japan) (Controller Set)
65777,"Cybernetic Tuning Master, The - Exhaust King (Japan)"
65778,Harry Potter to Kenja no Ishi (Japan) (Coca-Cola Kenshouhin)
65819,"LEGO Rock Raiders (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (Rev 1)"
65835,Slot! Pro 3 - Juggler Special (Japan)
65837,This Is Football 2 (Belgium) (Demo)
65875,"C3 Racing - Car Constructors Championship (Europe) (En,Fr,De,Es,It) (Rev 1)"
65892,Tomb Raider 2 (Japan) (Demo)
65905,Slot! Pro 6 - Hyper Juggler V (Japan)
65939,SuperLite Gold Series - Minna no Shougi - Joukyuu-hen (Japan)
66140,Nobunaga no Yabou - Sengoku Gunyuuden (Japan)
66211,SuperLite Gold Series - Minna no Shougi - Chuukyuu-hen (Japan)
66218,Advanced V.G. (Japan) (Demo)
66278,Arcade Hits - Soukyuu Gurentai (Japan)
66385,"Formula 1 98 (Europe) (En,Fr,De,Es,It,Fi)"
66393,"Pachi-Slot Teiou - Shimauta-30, Twist, Nangoku Monogatari-30 (Japan)"
66539,Action Replay Ultimate Codes for Final Fantasy Compilation Pack (USA) (Unl)
66802,Slotter Mania 5 - Gekiuchi Shinzui! Hyper Juggler V & Kita-chan Country & Wonder Review 2 (Japan)
66814,SuperLite 1500 Series - Neo Atlas (Japan)
66840,Susume! Kaizoku - Be Pirates! (Japan) (Demo)
66871,Densha de Go! Nagoya Tetsudou-hen (Japan) (Demo)
66894,Yakitori Musume - Sugoude Hanjouki (Japan)
66956,Stray Sheep - The Adventure of Poe & Merry (Japan) (Rev 1)
67118,Chouzetsu Daigirin 2000-nen Fuyu-ban (Japan)
67159,SuperLite 1500 Series - Advanced V.G. (Japan)
67174,SuperLite 1500 Series - Advanced V.G. 2 (Japan)
67321,SuperLite 1500 Series - Asuka 120% Final - Burning Fest. Final (Japan)
67362,Interactive CD Sampler Pack Volume Three (Version 3.5) (USA)
67374,Zutto Issho - With Me Everytime... (Japan)
67408,Pachi-Slot Aruze Oukoku 7 (Japan) (Disc 2) (4th Reel Disc)
67422,SuperLite 1500 Series - A5 - A Ressha de Ikou 5 (Japan)
67439,"V-Beach Volleyball (Europe) (En,Fr,De,Es,It) (Beta) (2000-04-21)"
67466,Flamberge no Seirei (Japan)
67531,Arc the Lad Collection - Arc the Lad (USA) (Beta) (2001-08-24)
67612,Eidos Demo CD (USA)
67613,Tokimeki Memorial 2 (Japan) (Disc 1) (Limited Box)
67614,Tokimeki Memorial 2 (Japan) (Disc 2) (Limited Box)
67615,Tokimeki Memorial 2 (Japan) (Disc 3) (Limited Box)
67616,Tokimeki Memorial 2 (Japan) (Disc 4) (Limited Box)
67617,Tokimeki Memorial 2 (Japan) (Disc 5) (Limited Box)
67676,Disney's Donald Duck - Goin' Quackers (Korea)
67677,Rayman Rush (Korea)
67678,Strikers 1945 II (Korea)
67703,Soviet Strike (USA) (Rev 1)
67704,Star Wars - Episode I - The Phantom Menace (USA) (Rev 1)
67749,SuperLite 1500 Series - Neo Atlas II (Japan)
67854,J.League Soccer - Prime Goal EX (Japan) (Lawson Station)
67856,"PlayStation Programmer Tool - Runtime Library Version 2.6 (Japan) (En,Ja)"
67903,Lord Monarch - Shin Gaia Oukokuki (Japan) (Major Wave)
67909,SuperLite Gold Series - Wizardry - Llylgamyn Saga (Japan)
67964,"SuperLite 1500 Series - A Ressha de Ikou 4 - Evolution Global (Japan) (En,Ja,Fr,De)"
67966,Arc the Lad (Japan)
67997,Oddworld - Abe's Oddysee (USA) (Rev 1)
68044,SuperLite 3in1 Series - Board Game-shuu (Japan)
68062,Kenki Ippatsu! Crane Master ni Narou! (Japan) (Major Wave)
68068,Psychic Force 2 (Japan) (Demo)
68173,Sekai Saikyou Ginsei Igo 2 (Japan)
68301,Arc the Lad III (Japan) (Demo 3)
68302,Baroque - Yuganda Mousou (Japan)
68303,Twilight Syndrome - The Memorize (Japan)
68343,"PlayStation Programmer Tool - Runtime Library Version 3.0 (Japan) (En,Ja)"
68354,Angel Blade - Neo Tokyo Guardians (Japan) (Major Wave)
68355,Fish Eyes II (Japan) (Demo)
68356,Jet de Go! Let's Go by Airliner (Japan) (Demo)
68357,Klaymen Series (Japan) (Demo)
68358,Lord of Monsters (Japan) (Demo)
68364,Alfred Chicken (Europe) (Beta) (2001-12-03)
68365,Stuart Little 2 (USA) (Beta) (2002-04-27)
68366,Disney's Treasure Planet (Europe) (Beta) (2002-08-01)
68382,Ultima Underworld - The Stygian Abyss (Japan) (Rev 1)
68457,PSi-2 Magazine 8-2001 Power Cheats (Germany) (Unl)
68458,"StationMaster 3-2001 Xploder (Germany) (En,De) (Unl)"
68459,Virtua Pachi-Slot VI (Japan)
68474,Tomb Raider II - Starring Lara Croft (Europe) (EDC)
68575,Memory Card Data Book Vol. 2 (Japan)
68677,Kellogg Original Waku Waku Doki Doki Ninki Game Chara Daishuugou! (Japan)
68689,Vib-Ribbon (Japan) (Demo)
68694,Runabout 2 (Japan) (Demo)
68695,Zanac x Zanac (Japan) (Demo)
68696,Seirei Shoukan - Princess of Darkness (Japan) (Demo)
68698,Kouyasai - A Sherd of Youthful Memories (Japan) (Demo)
68764,MeltyLancer - Re-inforce (Japan) (Demo)
68765,Gouketsuji Ichizoku 2 - Chotto dake Saikyou Densetsu (Japan) (Demo)
68766,Breath of Fire III (Japan) (Demo)
68767,Echo Night 2 - Nemuri no Shihaisha (Japan) (Demo)
68768,Spyro the Dragon (Japan) (Demo)
68769,Daiobake Yashiki - Hamamura Jun no Jitsuwa Kaidan (Japan) (Demo)
68770,Croc Adventure (Japan) (Demo)
68771,Dave Mirra Freestyle BMX (USA) (Beta) (2000-08-21)
68772,"Rollcage Stage II (Europe) (En,Fr,De,Es,It) (Beta) (2000-01-17)"
68773,"Swagman (Europe) (En,Fr,De) (Beta) (1997-05-19)"
68834,Minna Atsumare! Igo Kyoushitsu (Japan)
68836,MiruMiru PlayStation Vol. 43 (Japan)
68837,Beyond the Beyond (Japan) (Tentou-you Special CD-ROM)
68841,"Galerians (Japan) (En,Ja) (Disc 1) (Beta) (1999-11-02)"
68842,"Galerians (Japan) (En,Ja) (Disc 2) (Beta) (1999-11-02)"
68867,Pastel Muses (Japan) (Demo)
68869,Addie no Okurimono - To Moze from Addie (Japan) (Demo)
68870,Real Bout Garou Densetsu Special - Dominated Mind (Japan) (Demo)
68871,Comic Bom Bom - DigimonWorld Premium Disc (Japan)
68872,Silver Jiken - The Silver - Experience (Japan) (Demo)
68873,Street Fighter EX2 Plus (Japan) (Demo)
68874,I.Q - Intelligent Qube (Japan) (Demo)
68875,SuperLite 1500 Series - Naniwa Wangan Battle (Japan)
68876,Karat PS1-you Pro Action Replay CDX3 (Japan) (Unl) (v4.2)
68951,Wai Wai Kart (Japan) (Major Wave)
68958,Kero Kero King (Japan) (Demo)
68959,Guuguuthropus (Japan) (Demo)
68960,Kamen Rider Agito & Hyakujuu Sentai GaoRanger (Japan) (Demo)
69042,Asonde Chinou Up (Japan)
69046,Fluid (Germany) (Demo)
69084,Zoids 2 - Heric Kyouwakoku vs. Guylos Teikoku (Japan)
69094,Thrill Kill (USA) (Proto) (1998-08-10)
69095,Deuce (USA) (Proto) (2000-07-24)
69121,Final Fantasy Extra Collection (Japan)
69133,Blue Breaker Burst - Hohoemi o Anata to (Japan) (Major Wave)
69151,Azito (Japan) (Major Wave)
69178,Arcade Hits - Wolf Fang - Kuuga 2001 (Japan)
69179,Gundam Battle Assault (Japan)
69180,Hissatsu Pachinko Station Classic 2 - Tsui ni yomigaeru!! Bakuretsu Meiki Fukkatsu (Japan)
69181,Septentrion - Out of the Blue (Japan) (Major Wave)
69220,SuperLite Gold Series - Wizardry - New Age of Llylgamyn (Japan)
69277,Small Soldiers (USA) (Beta) (1998-06-23)
69278,Cardinal Syn (USA) (Beta) (1997-12-15)
69279,Dead or Alive (USA) (Beta) (1998-02-20)
69280,G. Darius (USA) (Beta) (1998-05-27)
69281,Zero Divide 2 - The Secret Wish (Europe) (Beta) (1997-09-02)
69282,"Bust-A-Groove (Europe) (En,Fr,De,Es,It) (Beta) (1998-09-03)"
69286,Soukou Kihei Votoms Gaiden - Ao no Kishi Berserga Monogatari (Japan) (Limited Edition)
69291,Tokimeki Memorial Drama Series Vol. 1 - Nijiiro no Seishun (Japan) (Demo)
69326,Battle Athletess - Daiundoukai GTO (Grand Trial Onnanoco) (Japan) (Major Wave)
69327,Brave Saga 2 - Koushiki Data Disc - Yuusha no Akashi 2 (Japan)
69328,Dynamite Soccer 2004 Final (Japan)
69329,"Pachi-Slot Teiou 5 - Kongdom, Super Star Dust 2, Flying Momonga (Japan)"
69353,Silent Bomber (Japan) (Demo)
69354,G-Police (Japan) (Demo)
69355,SuperLite 1500 Series - The FamiRes (Japan)
69362,Arcade Hits - Shienryuu (Japan)
69363,Soukou Kihei Votoms - Lightning Slash (Japan)
69364,Soukou Kihei Votoms - Koutetsu no Gunzei (Japan)
69365,Soukou Kihei Votoms - Woodo Kummen (Japan) (Limited Edition)
69366,Black-Matrix 00 (Japan) (Disc 1)
69367,Black-Matrix 00 (Japan) (Disc 2)
69368,Chouzetsu Daigirin '99-nen Natsu-ban (Japan)
69369,Saikyou Ginsei Shougi (Japan)
69370,Sekai Saikyou Ginsei Igo 3 (Japan)
69371,Sangokushi II (Japan)
69372,Sangokushi III (Japan)
69375,Colony Wars (Japan) (Demo)
69386,Bakusou Dekotora Densetsu 2 - Otoko Jinsei Yume Ichiro (Japan) (Demo)
69428,Saikyou Ginsei Shougi 2 (Japan)
69440,LiberoGrande (Japan) (Demo)
69472,Shin Sedai Robot Senki - Brave Saga - Yuusha Gentei Koushiki Data Disc - Yuusha no Akashi (Japan)
69539,Hyper PlayStation Re-mix No. 1 (Japan)
69540,Hyper PlayStation Re-mix No. 2 (Japan)
69545,Eve - The Fatal Attraction (Japan) (Disc 1) (Premium Box)
69546,Eve - The Fatal Attraction (Japan) (Disc 2) (Premium Box)
